개방서비스명,좌표정보(x),좌표정보(y),주소
일반음식점,186573.0248,2969.871357,구좌읍
일반음식점,143695.7642,-1224.011972,애월읍
일반음식점,143695.7642,-1224.011972,애월읍
일반음식점,187098.4215,3067.051301,구좌읍
일반음식점,137910.4619,-3140.242526,애월읍
일반음식점,143485.9043,-1131.38841,애월읍
일반음식점,179958.3419,-2789.483966,구좌읍
일반음식점,139383.3211,-4279.023621,애월읍
일반음식점,181477.4365,6671.828416,구좌읍
일반음식점,144904.3262,-1056.790478,애월읍
일반음식점,177253.1742,6697.082564,구좌읍
일반음식점,135500.6638,-4796.394297,애월읍
일반음식점,182379.8502,6456.593968,구좌읍
일반음식점,140706.046,-14606.009,애월읍
일반음식점,135950.027,-3653.23271,애월읍
일반음식점,136525.8271,-3110.987884,애월읍
일반음식점,190147.6176,-454.2322921,구좌읍
일반음식점,179331.7009,-5841.737987,구좌읍
일반음식점,143794.9789,-1298.089378,애월읍
일반음식점,144321.3415,-1620.785417,애월읍
일반음식점,176275.6419,6826.799071,구좌읍
일반음식점,180952.0268,6542.45655,구좌읍
일반음식점,186593.4769,2846.497377,구좌읍
일반음식점,143730.6963,-9075.176086,애월읍
일반음식점,190332.9094,-365.0486602,구좌읍
일반음식점,180847.8276,6565.925738,구좌읍
일반음식점,139531.1151,-4127.778839,애월읍
일반음식점,147221.4291,-6920.208946,애월읍
일반음식점,180794.9442,6629.420737,구좌읍
일반음식점,137727.733,-6270.178774,애월읍
일반음식점,191474.6823,29.06399033,구좌읍
일반음식점,190306.515,2830.455584,구좌읍
일반음식점,135580.2526,-4679.688002,애월읍
일반음식점,136800.2713,-3380.236313,애월읍
일반음식점,135860.1821,-3757.422065,애월읍
일반음식점,141973.9673,-8488.772458,애월읍
일반음식점,145698.6451,-721.5483511,애월읍
일반음식점,180848.7176,6849.807048,구좌읍
일반음식점,186616.6422,3014.433454,구좌읍
일반음식점,136067.4213,-3434.749049,애월읍
일반음식점,135538.7603,-4735.830489,애월읍
일반음식점,142903.2914,-4840.743502,애월읍
일반음식점,180118.9994,-1461.402642,구좌읍
일반음식점,186547.5583,2935.137496,구좌읍
일반음식점,138447.2142,-3028.999927,애월읍
일반음식점,142386.0175,-1540.67613,애월읍
일반음식점,136493.0537,-3137.774637,애월읍
일반음식점,187577.6325,2965.989968,구좌읍
일반음식점,135822.6952,-3567.65958,애월읍
일반음식점,135699.2316,-5218.216891,애월읍
일반음식점,143717.2746,-4983.544237,애월읍
일반음식점,180701.2564,6600.085869,구좌읍
일반음식점,141872.2313,-1422.581063,애월읍
일반음식점,144584.0738,-6661.615298,애월읍
일반음식점,147349.9208,-3926.108135,애월읍
일반음식점,186354.1351,3165.763157,구좌읍
일반음식점,145316.7885,-1341.224091,애월읍
일반음식점,145484.7297,-1434.794093,애월읍
일반음식점,190870.3239,-219.9570853,구좌읍
일반음식점,135792.3736,-3453.049425,애월읍
일반음식점,143338.9361,-1031.478711,애월읍
일반음식점,144997.5469,-944.2799912,애월읍
일반음식점,180670.7897,6999.307335,구좌읍
일반음식점,135307.6974,-4997.154798,애월읍
일반음식점,136761.4499,-3059.276676,애월읍
일반음식점,176698.0567,6615.446362,구좌읍
일반음식점,143938.2764,-3824.88745,애월읍
일반음식점,143400.4377,-887.5855791,애월읍
일반음식점,145756.1408,-1821.597567,애월읍
일반음식점,135922.4624,-8783.271569,애월읍
일반음식점,146625.8283,-6797.367597,애월읍
일반음식점,180258.7296,6592.282673,구좌읍
일반음식점,135249.7613,-5129.828002,애월읍
일반음식점,144109.4521,-7154.171192,애월읍
일반음식점,135871.425,-3775.319803,애월읍
일반음식점,142320.9268,-4702.569186,애월읍
일반음식점,186596.2045,2618.65271,구좌읍
일반음식점,135784.8522,-3521.369431,애월읍
일반음식점,142040.0025,-1310.827713,애월읍
일반음식점,180518.2747,6333.664513,구좌읍
일반음식점,181183.5342,6469.72243,구좌읍
일반음식점,184946.3736,4139.402031,구좌읍
일반음식점,145723.4505,-891.4255444,애월읍
일반음식점,186403.4736,3263.091986,구좌읍
일반음식점,178651.0919,6089.787218,구좌읍
일반음식점,179144.2165,-2828.996827,구좌읍
일반음식점,140929.3143,-2647.073038,애월읍
일반음식점,180769.9119,6454.404863,구좌읍
일반음식점,142229.4746,-5946.522432,애월읍
일반음식점,145391.1967,-1261.458061,애월읍
일반음식점,145638.8502,-1176.061255,애월읍
일반음식점,186763.5321,1880.172067,구좌읍
일반음식점,135968.7464,-3619.694069,애월읍
일반음식점,173467.4782,6368.526727,구좌읍
일반음식점,139425.0759,-2917.064403,애월읍
일반음식점,181612.0705,6762.993116,구좌읍
일반음식점,186525.1975,3021.691459,구좌읍
일반음식점,181030.7002,6564.48082,구좌읍
일반음식점,143425.4905,-1134.375959,애월읍
일반음식점,183653.382,4430.007369,구좌읍
일반음식점,180884.6635,6536.066802,구좌읍
일반음식점,182228.4513,6674.052789,구좌읍
일반음식점,147541.6359,-5052.480099,애월읍
일반음식점,136753.4162,-3378.847566,애월읍
일반음식점,136910.7798,-3415.280009,애월읍
일반음식점,190614.0088,-368.7111542,구좌읍
일반음식점,145112.0707,-1084.517278,애월읍
일반음식점,184242.6074,4845.59049,구좌읍
일반음식점,146195.2914,-6574.157003,애월읍
일반음식점,137418.6413,-6813.226945,애월읍
일반음식점,138522.1094,-3404.498432,애월읍
일반음식점,176152.6901,6261.327313,구좌읍
일반음식점,176152.6901,6261.327313,구좌읍
일반음식점,185286.6129,4066.587284,구좌읍
일반음식점,144657.5247,-1441.954369,애월읍
일반음식점,136152.8857,-8730.09472,애월읍
일반음식점,135968.6257,-3424.54692,애월읍
일반음식점,181321.0086,6499.216247,구좌읍
일반음식점,190768.3856,-1350.820049,구좌읍
일반음식점,180443.7759,6339.971551,구좌읍
일반음식점,186529.2124,2538.615669,구좌읍
일반음식점,146822.6024,-5984.690614,애월읍
일반음식점,136582.0439,-3248.504805,애월읍
일반음식점,186532.0864,2990.173178,구좌읍
일반음식점,176152.6901,6261.327313,구좌읍
일반음식점,186487.5799,3321.469324,구좌읍
일반음식점,180733.8764,6648.772833,구좌읍
일반음식점,189216.0095,3347.41451,구좌읍
일반음식점,180873.4042,6637.827348,구좌읍
일반음식점,138089.5435,-3162.440382,애월읍
일반음식점,147495.3374,-3815.031199,애월읍
일반음식점,186396.9828,3212.700557,구좌읍
일반음식점,136037.2147,-3602.447722,애월읍
일반음식점,135795.692,-3497.208642,애월읍
일반음식점,135888.7207,-3800.805404,애월읍
일반음식점,145726.3147,-979.4584789,애월읍
일반음식점,135888.7207,-3800.805404,애월읍
일반음식점,138954.0209,-4669.200332,애월읍
일반음식점,185711.8105,3916.632136,구좌읍
일반음식점,145385.9043,-1153.927666,애월읍
일반음식점,144962.2388,-8058.000514,애월읍
일반음식점,145850.8703,-753.191178,애월읍
일반음식점,136739.3449,-3044.850638,애월읍
일반음식점,141052.3199,-2157.300188,애월읍
일반음식점,184766.6039,-3515.329931,구좌읍
일반음식점,144302.0272,-7906.035567,애월읍
일반음식점,139728.4671,-2417.341556,애월읍
일반음식점,187240.8475,3184.990108,구좌읍
일반음식점,145894.5877,-675.559394,애월읍
일반음식점,142474.0802,-1038.592872,애월읍
일반음식점,145372.7141,-1461.977524,애월읍
일반음식점,173977.2805,6739.523749,구좌읍
일반음식점,182425.8554,5247.415128,구좌읍
일반음식점,145694.4108,-1022.126819,애월읍
일반음식점,135893.2484,-8668.38404,애월읍
일반음식점,139524.4439,-2421.275179,애월읍
일반음식점,186408.3641,3136.876982,구좌읍
일반음식점,187042.7589,3105.486304,구좌읍
일반음식점,144863.9301,-7913.777487,애월읍
일반음식점,176437.3834,6844.057189,구좌읍
일반음식점,140131.0766,-2083.431356,애월읍
일반음식점,145540.987,-993.1717258,애월읍
일반음식점,184953.4452,3740.778178,구좌읍
일반음식점,186468.2181,3045.925169,구좌읍
일반음식점,186410.8432,3358.304106,구좌읍
일반음식점,144916.4465,-946.0487704,애월읍
일반음식점,137498.7353,-5801.402987,애월읍
일반음식점,181122.123,6461.212696,구좌읍
일반음식점,145540.73,-1388.375,애월읍
일반음식점,176751.533,6420.293407,구좌읍
일반음식점,136739.3449,-3044.850638,애월읍
일반음식점,144660.1822,-7924.716111,애월읍
일반음식점,187124.4002,3017.808563,구좌읍
일반음식점,145601.045,-1011.312209,애월읍
일반음식점,186482.1579,2990.887313,구좌읍
일반음식점,180676.9244,6541.391785,구좌읍
일반음식점,135721.1536,-3458.05139,애월읍
일반음식점,144530.833,-1571.475583,애월읍
일반음식점,138346.0857,-3103.144403,애월읍
일반음식점,145681.5496,-4058.922653,애월읍
일반음식점,176341.1065,-1302.539802,구좌읍
일반음식점,190669.4416,2062.261987,구좌읍
일반음식점,135243.824,-5108.962917,애월읍
일반음식점,145589.9016,-982.241565,애월읍
일반음식점,190893.5986,-542.6823332,구좌읍
일반음식점,145005.8187,-2246.302009,애월읍
일반음식점,187015.8052,2903.605991,구좌읍
일반음식점,184219.3107,4850.918924,구좌읍
일반음식점,187011.6446,3109.712508,구좌읍
일반음식점,190916.9023,-543.8952539,구좌읍
일반음식점,181539.5682,6716.64895,구좌읍
일반음식점,176626.2251,6407.192673,구좌읍
일반음식점,145758.5403,-893.4508721,애월읍
일반음식점,180122.9653,-2815.158663,구좌읍
일반음식점,144351.062,-6007.312097,애월읍
일반음식점,186555.1007,2918.265969,구좌읍
일반음식점,180891.3601,6452.996715,구좌읍
일반음식점,144232.0719,-1661.08512,애월읍
일반음식점,135329.5158,-5018.423874,애월읍
일반음식점,135927.5081,-8879.78048,애월읍
일반음식점,146912.2083,-3959.312746,애월읍
일반음식점,187069.0658,2980.751895,구좌읍
일반음식점,176635.4155,6529.848634,구좌읍
일반음식점,147088.257,-5826.111781,애월읍
일반음식점,179849.889,-2760.866374,구좌읍
일반음식점,181045.3122,6534.078074,구좌읍
일반음식점,142048.672,-2439.043772,애월읍
일반음식점,144406.5453,-1084.081092,애월읍
일반음식점,189090.8356,2477.772061,구좌읍
일반음식점,144024.8495,-5855.01178,애월읍
일반음식점,135288.9758,-5031.427157,애월읍
일반음식점,185256.7246,3973.070146,구좌읍
일반음식점,179949.3564,-2570.408418,구좌읍
일반음식점,144457.7509,-1591.732407,애월읍
일반음식점,144098.081,-1680.537268,애월읍
일반음식점,191522.2907,28.31743308,구좌읍
일반음식점,141358.9376,-1875.305618,애월읍
일반음식점,190900.1088,-110.442238,구좌읍
일반음식점,146585.4792,-6790.669472,애월읍
일반음식점,188681.9208,2710.676038,구좌읍
일반음식점,145373.7294,-1357.939657,애월읍
일반음식점,135888.7207,-3800.805404,애월읍
일반음식점,142461.5753,-1863.287716,애월읍
일반음식점,143840.5398,-7280.937813,애월읍
일반음식점,135543.4806,-5089.989736,애월읍
일반음식점,139191.7738,-4170.011954,애월읍
일반음식점,138497.6182,-3078.895147,애월읍
일반음식점,146359.8141,-3510.218317,애월읍
일반음식점,139214.8901,-4217.288675,애월읍
일반음식점,186373.5169,3209.495365,구좌읍
일반음식점,180567.4996,6239.938847,구좌읍
일반음식점,186492.6534,3387.664174,구좌읍
일반음식점,179309.1728,7438.089103,구좌읍
일반음식점,180533.3682,6454.410999,구좌읍
일반음식점,144510.8892,-8053.548272,애월읍
일반음식점,141372.1766,-1908.781008,애월읍
일반음식점,181477.4365,6671.828416,구좌읍
일반음식점,143311.7152,-2590.920378,애월읍
일반음식점,145509.3345,-946.0513732,애월읍
일반음식점,136489.0581,-3097.115633,애월읍
일반음식점,136489.0581,-3097.115633,애월읍
일반음식점,143868.0421,-1380.786971,애월읍
일반음식점,135401.5725,-4939.959621,애월읍
일반음식점,187166.4106,3031.14229,구좌읍
일반음식점,146409.9778,-4450.010847,애월읍
일반음식점,182282.7631,-559.5640568,구좌읍
일반음식점,135721.1536,-3458.05139,애월읍
일반음식점,135935.9467,-3826.772308,애월읍
일반음식점,190767.6314,-1167.250129,구좌읍
일반음식점,179878.2644,-2732.594732,구좌읍
일반음식점,182310.6807,-387.9690667,구좌읍
일반음식점,138689.3317,-2811.318744,애월읍
일반음식점,189978.1984,1484.300037,구좌읍
일반음식점,137130.9055,-3590.786233,애월읍
일반음식점,141777.4748,-11975.86425,애월읍
일반음식점,183874.0283,4412.796631,구좌읍
일반음식점,191755.8851,669.535544,구좌읍
일반음식점,179870.8507,-2760.584389,구좌읍
일반음식점,180769.9119,6454.404863,구좌읍
일반음식점,186441.7815,3022.764576,구좌읍
일반음식점,145397.1204,-1342.27592,애월읍
일반음식점,187042.7589,3105.486304,구좌읍
일반음식점,176472.3598,6614.447599,구좌읍
일반음식점,186462.3162,2994.631758,구좌읍
일반음식점,139195.5762,-2695.171545,애월읍
일반음식점,145540.987,-993.1717258,애월읍
일반음식점,145372.7141,-1461.977524,애월읍
일반음식점,176227.4225,-7887.015842,구좌읍
일반음식점,141855.4647,-1432.739988,애월읍
일반음식점,186489.3212,2988.384268,구좌읍
일반음식점,144402.8837,-1312.611255,애월읍
일반음식점,144204.5767,-1632.592459,애월읍
일반음식점,190604.9186,-59.67403116,구좌읍
일반음식점,176227.4225,-7887.015842,구좌읍
일반음식점,135758.5839,-3429.179566,애월읍
일반음식점,136762.1218,-3169.485505,애월읍
일반음식점,140055.6055,-2348.816444,애월읍
일반음식점,144281.8763,-1377.157233,애월읍
일반음식점,180829.6345,6681.793197,구좌읍
일반음식점,186489.4371,3026.715898,구좌읍
일반음식점,180068.8162,-2720.466173,구좌읍
일반음식점,140781.4932,-2730.607183,애월읍
일반음식점,145132.4289,-1048.860895,애월읍
일반음식점,190479.0709,1877.47355,구좌읍
일반음식점,139428.0695,-2473.125894,애월읍
일반음식점,186926.8914,2761.530328,구좌읍
일반음식점,145132.4289,-1048.860895,애월읍
일반음식점,143215.7228,-4569.411007,애월읍
일반음식점,185084.7149,4478.753069,구좌읍
일반음식점,189974.8888,1606.055176,구좌읍
일반음식점,176543.5132,6458.266114,구좌읍
일반음식점,136750.6957,-3130.308881,애월읍
일반음식점,181037.4498,6552.574362,구좌읍
일반음식점,176593.942,6447.888447,구좌읍
일반음식점,140189.461,-2488.752478,애월읍
일반음식점,135699.2934,-3391.265209,애월읍
일반음식점,148079.39,-4200.272085,애월읍
일반음식점,181225.1767,6492.287105,구좌읍
일반음식점,138457.4281,-10272.39387,애월읍
일반음식점,181161.9854,6495.17344,구좌읍
일반음식점,186518.5674,2909.620263,구좌읍
일반음식점,137638.3485,-6161.489621,애월읍
일반음식점,145360.4049,-1313.309903,애월읍
일반음식점,180575.5843,6854.578849,구좌읍
일반음식점,143930.1564,-1701.052977,애월읍
일반음식점,184940.0733,4355.68478,구좌읍
일반음식점,187292.1394,3167.999819,구좌읍
일반음식점,138032.1292,-3530.920939,애월읍
일반음식점,144050.1506,-7257.889144,애월읍
일반음식점,147479.3661,-3807.864981,애월읍
